Meter_Hours,Latitude,Longitude,Pay By Cell Number
2 HR Pas Mon-Sat 0900-1900,40.8217474846099,-73.9540863918689,112917
2 HR Pas Mon-Sat 0900-1900,40.6833390983636,-73.9775503632249,309554
2HR Pas Mon-Sat 0730-1900,40.7260188339639,-73.9920769018385,107267
2HR Pas Mon-Sat 0830-1900,40.7827106410656,-73.9480852577665,113066
2 HR Pas Mon-Sat 0830-1900,40.6210913553317,-74.0067101345172,305221
2 HR Pas Mon-Sat 0900-1900,40.8814589187052,-73.8790782744023,208773
2 HR Pas Mon-Sat 0830-1900,40.6800434370858,-73.9421092620591,326095
2 HR Pas Mon-Sat 0900-1900,40.6893785024613,-73.9916873770217,300274
2 HR Pas Mon-Sat 0800-1900,40.7492582591631,-73.8678753317945,464226
2 HR Pas Mon-Sat 0900-1900,40.7659816597751,-73.9188775589554,419778
6HR Pas Mon-Fri 0900-2200,40.8083276774389,-73.9638774008013,112549
3HR Com Mon-Sat 1000-2200,40.7551475623008,-73.9887044032068,102072
2 HR Pas Mon-Sat 0800-1900,40.7230504768753,-73.7995610549378,439149
2 HR Pas Mon-Sat 0800-1900,40.8706378765184,-73.8467562977361,213595
2 HR Pas Mon-Sat 0900-1900,40.6729264828616,-73.9863901518024,328102
2 HR Pas Mon-Sat 0830-1900,40.7647949122353,-73.9307846172365,412326
2 HR Pas Mon-Sat 0800-1900,40.7740646374618,-73.9125446783257,411549
2 HR Pas Mon-Sat 0830-1900,40.8868672998999,-73.9071739543645,204353
3HR Com Mon-Sat 1000-1900,40.7563292813748,-73.962130253577,106061
2 HR Pas Mon-Sat 0900-1900,40.6385299645101,-73.9193917087815,336918
2 HR Pas Mon-Sat 0800-1900,40.6779159080947,-73.979360902142,307605
2 HR Pas Mon-Sat 0800-1900,40.8551777229158,-73.8866723840514,212937
2 HR Pas Mon-Sat 0800-1900,40.9066231987909,-73.9040519502782,212796
2 HR Pas Mon-Sat 0900-1900,40.636901840074,-73.8984129034432,322503
2 HR Pas Mon-Sat 0830-1900,40.5767662531816,-73.9658097124983,303805
2HR Pas Mon-Sat 0830-2200,40.7900097559532,-73.9520237117549,113740
2 HR Pas Mon-Sat 0800-1900,40.6431622387322,-73.9700490241047,333174
2 HR Pas Mon-Sat 0900-1900,40.7020372577838,-73.8105602458911,421619
2HR Pas Mon-Thur 0800-1600 / 4HR Pas Fri 0800-1900,40.7040123984751,-73.9579533107325,339050
2 HR Pas Mon-Sat 0900-1900,40.7670218819721,-73.7728666091842,450687
2 HR Pas Mon-Sat 0830-1900,40.7297069904692,-73.9541172768138,308266
2 HR Pas Mon-Sat 0900-1900,40.6654712847242,-73.9889967775893,338621
2 HR Pas Mon-Sat 0900-1900,40.7080282423312,-73.7839233120111,405593
2 HR Pas Mon-Sat 0900-1900,40.7449030195275,-73.9537105205321,422803
2 HR Pas Mon-Sat 0900-1900,40.5893609763501,-73.9607860033261,319232
2 HR Pas Mon-Sat 0830-1900,40.6210631463005,-74.0266674344468,305887
2 HR Pas Mon-Sat 0900-1900,40.6551121251403,-73.8881986819165,320314
2 HR Pas Mon-Sat 0800-1900,40.8439684831052,-73.9377640392459,113666
2HR Pas Mon-Sat 0900-1900,40.7774445903128,-73.9830557929358,110744
3HR Com Mon-Sat 0800-1900,40.7571956471295,-73.964437406959,102923
3HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2300,40.7554971659115,-73.9946202375661,101447
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6186165982066,-73.9576629787236,326199
2HR Pas Mon-Sat 0800-1900,40.7418397531498,-73.9831525805957,105613
2 HR Pas Mon-Sat 0900-1900,40.5768113511518,-73.9641889839875,310546
2 HR Pas Mon-Fri 0800-1600,40.7021394075087,-73.956020190929,301279
3HR Com Mon-Sat 0800-1900,40.7515610244137,-73.9724376528625,102486
2HR Pas Mon-Sat 0900-1900,40.7417619369777,-73.9804951616581,106205
2HR Pas Mon-Sat 0800-1900,40.7681196983085,-73.9931416440344,104243
3HR Com Mon-Fri 0700-1900,40.7500007059585,-73.9902079878948,104356
2 HR Pas Mon-Sat 0900-1900,40.6896297805954,-73.9918993392547,342539
2 HR Pas Mon-Sat 0900-1900,40.6076188569531,-73.9590673186656,313147
2 HR Pas Mon-Sat 0900-1900,40.8674117685973,-73.9217402897269,111250
2 HR Pas Mon-Sat 0800-1900,40.6819805103057,-73.8782292556977,337062
2 HR Pas Sat 0800-1900,40.8589401901049,-73.8863511999395,210082
2 HR Pas Mon-Sat 0900-1800,40.6300478800123,-74.1101818839644,514021
2 HR Pas Mon-Sat 0830-1900,40.7746748840467,-73.9085359797596,426805
"2 HR Pas Mon-Fri 1000-1200, 1400-1600 /2 HR Pas Sat 0830-1900",40.6685222018908,-73.9506885447173,311544
2HR Pas Mon-Sat 0830-1900,40.7142214102661,-73.9874903205118,104381
2 HR Pas Mon-Sat 0730-1900,40.8045048533664,-73.937951715103,114442
2 HR Pas Mon-Sat 0900-1900,40.8786442798816,-73.91782082133,215339
2 HR Pas Mon-Sat 0800-1900,40.8074051046857,-73.918674480052,219633
2 HR Pas Mon-Sat 0900-1900,40.759757740011,-73.7691515656746,446022
2HR Pas Mon-Sat 0800-1900,40.7219490350418,-73.985881064862,106694
2 HR Pas Mon-Sat 0900-1900,40.6707301966846,-73.9420083943097,324199
2 HR Pas Mon-Sat 0900-1900,40.6270385057623,-73.9470057070062,312206
2 HR Pas Mon-Sat 0900-1600,40.7639942200833,-73.8272099867029,452199
2 HR Pas Mon-Sat 0930-1900,40.6492487135744,-73.9640749627854,312644
2 HR Pas Mon-Sat 0930-1900,40.840060312041,-73.916593241469,205752
2 HR Pas Mon-Sat 0900-1900,40.693148219344,-73.853134594222,452109
2 HR Pas Mon-Sat 0830-1900,40.6227869715203,-74.0053057577973,321288
2 HR Pas Mon-Sat 0830-1900,40.7554715453037,-73.922697950137,417079
2HR Pas Mon-Sat 0900-1900,40.7768997047652,-73.9817489311667,110791
2 HR Pas Mon-Sat 0900-1900,40.7484102948251,-73.8632932853848,468965
3HR Com Mon-Fri 0800-1900,40.741146663511,-73.9945659840091,102537
3HR Com Mon-Sat 0800-1800,40.7396068787694,-73.9890823050429,102582
2 HR Pas Mon-Sat 1000-1900,40.7129189706819,-73.8280823878031,464021
2 HR Pas Mon-Sat 0900-1900,40.5996824746501,-73.9504637229755,321808
3HR Com Mon-Sat 0800-1900,40.7675081138238,-73.9672498279377,102432
2 HR Pas Mon-Sat 0900-1900,40.6117403102561,-73.9907443645565,308449
2 HR Pas Mon-Sat 0900-1900,40.7476189311693,-73.884631483916,405554
2 HR Pas Mon-Sat 0800-1900,40.8447600890887,-73.8306818105135,208011
2 HR Pas Mon-Sat 0900-1900,40.7622088635618,-73.8158600399009,451191
2 HR Pas Mon-Sat 0800-1900,40.7426297104068,-73.8821613131903,406958
2HR Pas Mon-Sat 0830-1900,40.7869159669649,-73.952508366519,114132
2HR Pas Mon-Sat 0900-1900,40.719856177253,-73.9898289344217,102652
3HR Com Mon-Sat 0700-1800 /2HR Pas Mon-Sat 1800-2200,40.7176373576722,-73.9973021128441,107114
2 HR Pas Mon-Sat 0900-1900,40.6779410986676,-73.8200259421026,424973
2 HR Pas Mon-Sat 0900-1900,40.6747660278479,-73.8049167819405,418627
3HR Com Mon-Fri 1000-1600,40.756913981449,-73.9744028050525,101628
2 HR Pas Mon-Sat 0830-1900,40.6166037192855,-73.9928439125844,316263
1HR Com Mon-Sat 0800-1200 /2HR Pas Mon-Sat 1200-1900,40.766851291383,-73.9628603828158,103945
3HR Com Mon-Fri 0800-1800,40.7446509446311,-73.9835009406651,102383
2 HR Pas Mon-Sat 0800-1900,40.7263467202865,-73.8705205774812,465476
2 HR Pas Mon-Sat 0900-1900,40.7279469140573,-73.8924738638323,405234
2 HR Pas Mon-Sat 0830-1900,40.6756696961574,-73.9636395491012,334928
2 HR Pas Mon-Sat 0900-1900,40.7656237516826,-73.770503344205,438814
2 HR Pas Mon-Sat 0800-1900,40.6473725452411,-73.9712635005415,334444
2HR Pas Mon-Sat 0800-2200,40.7917941170838,-73.9736648357426,114294
2 HR Pas Mon-Sat 0900-1900,40.6850099807207,-73.9140188185566,323315
2 HR Pas Mon-Sat 0800-1900,40.6580463913361,-73.9605226009049,329471
2 HR Pas Mon-Sat 0800-1900,40.6618011066849,-73.9616261867488,305130
2HR Pas Mon-Sat 0900-1900,40.7755696710057,-73.9623383795386,111748
2 HR Pas Mon-Sat 0900-1900,40.5998790448323,-74.0025627095656,308209
2 HR Pas Mon-Sat 0900-1900,40.6134734755225,-73.9998833241962,313765
3HR Com Mon-Fri 0700-1900,40.7454857781294,-73.9826486624143,107007
2 HR Pas Mon-Sat 0900-1900,40.6942040973243,-73.9301855321564,332382
2 HR Pas Mon-Sat 0900-1900,40.7217737687002,-73.8432072091946,404538
3HR Com Mon-Fri 0700-1600 /2HR Pas Mon-Fri 1600-2300 /2HR Pas Sat 0700-2300,40.7412891722896,-74.0082033887031,105292
3HR Com Mon-Fri 0800-1900,40.7446209173076,-73.9930292793008,105386
3HR Com Mon-Fri 0800-1800,40.7395361290341,-73.9959468690701,102717
2 HR Pas Mon-Sat 0830-1900,40.8713341068788,-73.8656772834483,208395
2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900,40.7475194021078,-74.0004355804805,102950
3HR Com Mon-Sat 0700-1900,40.7124467650008,-73.9969807722487,100086
2 HR Pas Mon-Sat 0900-1900,40.8546487264101,-73.8874035410034,211324
3HR Com Mon-Fri 0800-1800,40.7414389421428,-73.9934443094132,103329
2 HR Pas Mon-Sat 0900-1900,40.6717857500892,-73.9575037362811,331927
2 HR Pas Mon-Sat 0800-1900,40.7018145897815,-73.8042286210835,413556
2 HR Pas Mon-Sat 0900-1900,40.5904297241085,-73.9495820371508,311862
2HR Pas Mon-Sat 0900-1900,40.7448531450796,-73.9782356717247,103991
3HR Com Mon-Sat 0700-2400,40.7612088873846,-73.9870324109498,106920
2 HR Pas Mon-Sat 0800-1900,40.7300602042389,-73.9549798103136,308265
2HR Pas Mon-Sat 0730-1900,40.7209067503105,-73.9982255791652,105635
2 HR Pas Mon-Sat 0800-1900,40.7646631758409,-73.9142705015,423425
2 HR Pas Mon-Sat 0730-1900,40.7467505565173,-73.8963269279189,469058
2 HR Pas Mon-Sat 0900-1900,40.6765476580304,-73.9838055101088,309392
3HR Com Mon-Fri 0800-1800 /2HR Pas Sat 0900-1900,40.7662305999349,-73.983666094097,105064
2HR Pas Mon-Sat 1600-1900,40.6362421548024,-74.0088794222441,307536
2 HR Pas Mon-Sat 0800-1900,40.700552639083,-73.8999815268135,451517
2 HR Pas Mon-Sat 0900-1900,40.7493435501253,-73.7554327915949,433011
2HR Pas Mon-Sat 0900-1900,40.7755912503995,-73.9805814913583,110257
2 HR Pas Mon-Sat 0830-1900,40.6689090524233,-73.9104723665621,320937
2 HR Pas Mon-Sat 0800-1900,40.859541004917,-73.8652276696544,217205
2 HR Pas Mon-Sat 0900-1900,40.7495332667397,-73.8881131608152,464807
3HR Com Mon-Sat 0700-1900,40.7634097501885,-73.9854309303479,106762
2 HR Pas Mon-Sat 0800-1900,40.6420393135322,-74.0136056715591,302355
3HR Com Mon-Sat 0700-1900,40.7578206745258,-73.9678519828872,104742
2 HR Pas Mon-Sat 0900-1900,40.889576627151,-73.8593553741305,209908
3HR Com Mon-Fri 0800-1900,40.7413017120512,-73.9851566010649,103291
2 HR Pas Mon-Sat 0900-1900,40.6849138113247,-73.830133172262,414756
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6216580514684,-73.9647129046172,310203
2 HR Pas Mon-Sat 0900-2000,40.8573822906837,-73.8466013694254,217042
2 HR Pas Mon-Sat 0800-1900,40.6501308891863,-74.0089645518078,307358
2 HR Pas Mon-Sat 0830-1900,40.70020073929,-73.8995945131527,461228
2 HR Pas Mon-Sat 0800-1900,40.6408028291064,-73.9560570642265,337181
2 HR Pas Mon-Sat 0900-1900,40.878701819679,-73.9174857471526,208998
2 HR Pas Mon-Sat 0900-1900,40.7702613778403,-73.9185852242004,414276
2 HR Pas Mon-Sat 0830-1900,40.6371371324138,-73.9105758021719,335406
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6131878124547,-73.9628547062704,312925
2 HR Pas Mon-Sat 0800-1900,40.6294318595118,-74.0111599581549,314138
2 HR Pas Mon-Sat 0830-1900,40.6509775404093,-73.9451822911463,333667
2 HR Pas Mon-Sat 0830-1900,40.6267184573541,-74.0238534005506,309323
2 HR Pas Mon-Sat 0800-1900,40.7163400999324,-73.7444250230961,403929
2 HR Pas Mon-Sat 0900-1900,40.8852395918904,-73.8314447319393,205178
2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,40.6403314122958,-73.9942546493937,337388
2 HR Pas Mon-Sat 0900-1900,40.7179429803058,-73.8165324528504,454541
2HR Pas Mon-Sat 0900-1900,40.729302543338,-73.9876104536443,106375
2 HR Pas Mon-Sat 0900-1900,40.6675567049914,-73.9912331819516,330084
2HR Pas Mon-Sat 0830-1900,40.7288114208413,-73.9816276834076,101407
2 HR Pas Mon-Sat 0800-1900,40.6966145300831,-73.8376516243344,459431
2HR Pas Mon-Sat 0900-1900,40.7451105554419,-73.9958517114092,101155
2 HR Pas Mon-Sat 0830-1900,40.8563009775301,-73.9285092101575,114667
2 HR Pas Mon-Sat 0900-1600,40.757738686247,-73.7898995562732,434966
2 HR Pas Mon-Sat 0830-1900,40.8242554941384,-73.945061787017,111854
2HR Com Mon-Fri 0700-1300 /2HR Pas Mon-Fri 1300-1900 /2HR Pas Sat 0730-1900,40.7860475995631,-73.9723734442546,113937
2 HR Pas Mon-Sat 0900-1800,40.6251361263648,-74.1352303622247,513984
2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,40.6352383652997,-73.9948382862117,313393
2 HR Pas Mon-Sat 0800-1900,40.8405491802244,-73.8436586158145,213827
2HR Pas Mon-Sat 0830-1900,40.7886202933374,-73.977012838841,111145
2 HR Pas Mon-Sat 0830-1900,40.8426544586572,-73.9420024337208,108922
2HR Pas Mon-Sat 0830-1900,40.7680841110884,-73.9863347775913,106276
3HR Com Mon-Sat 1000-1600 /2HR Pas Mon-Sat 1900-2300,40.7562502945671,-73.9943594348827,106428
2 HR Pas Mon-Thur 0800-1900 /2 HR Pas Fri 0800-1700,40.6319473782576,-73.9846633792931,319642
2 HR Pas Mon-Sat 0900-1900,40.8678562125112,-73.8969596889939,210881
3HR Com Mon-Fri 0800-1900,40.7403209081996,-73.9941758874699,105484
2 HR Pas Mon-Sat 0900-1900,40.5777348758329,-73.9615910531102,308602
2 HR Pas Mon-Sat 0930-1900,40.8482921920144,-73.9372379603909,111532
2 HR Pas Mon-Sat 0830-1900,40.8497325200853,-73.9360265418738,108823
2 HR Pas Mon-Sat 0900-1900,40.6670794355108,-73.7366595969601,440108
2 HR Pas Mon-Sat 0830-1900,40.853464504326,-73.9305768328628,114436
2HR Pas Mon-Fri 1000-1400 / Sat 0900-1900,40.7760982538569,-73.9532103148667,110873
2 HR Pas Mon-Sat 0830-1900,40.6617724269584,-73.9611590885795,331480
3HR Com Mon-Fri 0800-1900,40.7416700893171,-73.9958105711937,102537
2 HR Pas Mon-Sat 0900-1900,40.6904206391775,-73.9238342030016,340802
2HR Pas Mon-Sat 0900-1900,40.7169652376329,-73.9936224347252,104420
2 HR Pas Mon-Sat 0900-1900,40.8372313711247,-73.8614302169612,221868
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6248114630713,-73.9623222421724,310916
2 HR Pas Mon-Sat 0830-1900,40.6092108008546,-73.9563766877138,306838
3HR Com Mon-Fri 0700-1900,40.7072117440435,-74.0094703677101,100184
2 HR Pas Mon-Sat 0830-1900,40.8618036498974,-73.898907515777,206947
2 HR Pas Mon-Sat 0900-1900,40.732618244283,-73.8568004632577,467543
2 HR Pas Mon-Sat 0830-1900,40.8432256472261,-73.9380611314763,113541
2 HR Pas Mon-Sat 0800-1900,40.5982716404246,-73.9876019960133,311293
2 HR Pas Mon-Sat 0730-2200,40.7611998553002,-73.8308415682451,453426
2 HR Pas Mon-Sat 0830-1900,40.63990886381,-73.9488771031268,338112
2HR Pas Mon-Fri 1000-1600 /2HR Pas Sat 0900-1900,40.7649873066184,-73.9914447151073,105630
2HR Com Mon-Fri 0700-1600 /2HR Pas Mon-Fri 1600-2200 /2HR Pas Sat 0900-2200,40.7694710124595,-73.963006412099,106352
3HR Com Mon-Fri 0800-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,40.7331066245439,-73.992969387671,105346
2 HR Pas Mon-Sat 0900-1900,40.578788770068,-73.9584593051959,315264
2 HR Pas Mon-Sat 0900-1900,40.7755954482021,-73.909423571748,422226
2 HR Pas Mon-Sat 0900-1900,40.6240462494677,-73.9273061967723,336707
2 HR Pas Mon-Sat 0730-1900,40.6864377647632,-73.9905966870812,303522
2 HR Pas Mon-Sat 0900-1900,40.8922318431121,-73.8540007615167,213731
3HR Com Mon-Sat 0700-1900 /5HR Pas Mon-Sat 1900-2400,40.7493684329328,-73.9818840847845,103363
2 HR Pas Mon-Sat 0900-1900,40.6968564177284,-73.805309975253,418642
3HR Com Mon-Sat 1900-2400,40.7602382965409,-73.9652997446523,104384
2 HR Pas Mon-Sat 0900-1900,40.6677059803578,-73.9841245178857,301575
2 HR Pas Mon-Sat 0830-1900,40.6932454584588,-73.9713299216892,332481
2 HR Pas Mon-Sat 0830-1900,40.8188134240773,-73.9278916137145,201356
2 HR Pas Mon-Sat 0900-1900,40.7000879714392,-73.9211010652546,339296
2 HR Pas Mon-Sat 0900-1900,40.6996203095672,-73.8171761460502,421112
2 HR Pas Mon-Sat 0900-1900,40.7435009729343,-73.9540822751852,427010
2 HR Pas Mon-Sat 0900-1900,40.65582817895,-73.8394465652363,444632
2 HR Pas Mon-Sat 0830-1900,40.5767484382581,-73.983111342998,302727
2 HR Pas Mon-Sat 0900-1900,40.744631488182,-73.9032451849741,413392
2 HR Pas Mon-Sat 0830-1900,40.6712384708329,-73.9578291034289,302327
2 HR Pas Mon-Sat 0830-1900,40.7130810309757,-73.8752365884768,467884
2 HR Pas Mon-Sat 0900-1900,40.6293261376322,-74.0744960382881,525711
2 HR Pas Mon-Sat 0800-2200,40.7473275960382,-73.8910907768244,464035
2HR Pas Mon-Sat 0900-2200,40.7198319029265,-73.9962143904883,104904
4HR Pas Mon-Sat 0700-2200,40.7446982472777,-73.9311921928513,469277
3HR Com Mon-Sat 0700-1900,40.7474353643682,-73.9832922414583,106490
3HR Com Mon-Sat 0700-1900,40.7618091262322,-73.9662555826902,103528
2 HR Pas Mon-Sat 0800-1900,40.6384512998569,-74.0779181008655,511803
2HR Pas Mon-Sat 0800-1900,40.7424623648459,-73.9967131322481,106990
2 HR Pas Mon-Sat 0830-1900,40.7492889933717,-73.8689662461005,469050
2 HR Pas Mon-Sat 0900-1900,40.7607235610031,-73.9262707521008,414310
2 HR Pas Mon-Sat 0900-1900,40.6567572508583,-73.9295165030742,336687
2 HR Pas Mon-Sat 0900-1900,40.7492677283715,-73.8860558926365,462819
2 HR Pas Mon-Sat 0900-1900,40.7692691406378,-73.7492625384974,461597
2 HR Pas Mon-Sat 0800-1900,40.6285267230592,-73.9657581599962,308135
2 HR Pas Mon-Sat 0830-1900,40.7422529098941,-73.8740863661081,463669
2 HR Pas Mon-Sat 0900-1900,40.8027882594365,-73.9564601754744,109158
2 HR Pas Mon-Sat 0900-1900,40.6294277973332,-74.0050134064846,312013
2 HR Pas Mon-Sat 0800-1900,40.6528893595691,-73.930390187394,339648
2 HR Pas Mon-Sat 0900-1900,40.7498265416521,-73.8862756820051,469039
"2 HR Pas Mon-Fri 1000-1200, 1400-1600 /2 HR Pas Sat 0830-1900",40.6643451235572,-73.9511020959335,333383
2 HR Pas Mon-Sat 0900-1900,40.7696475179316,-73.9177231574168,417387
2 HR Pas Mon-Sat 0900-1900,40.7754786524723,-73.9093920318244,421485
2 HR Pas Mon-Sat 0830-1900,40.622174094243,-74.0057973249755,316468
"2 HR Pas Mon-Fri 0900-1400, 1900-2100 /2 HR Pas Sat 0900-2100",40.6868675460346,-73.9759825853223,329287
15HR Pas Mon-Sat 0700-2200,40.7443154556037,-73.9293762570688,469250
6HR Pas Mon-Sat 0800-2000,40.5830820046409,-74.0849733972674,521174
3HR Com Mon-Sat 0700-1900,40.7675500423833,-73.9828785501611,106111
2 HR Pas Mon-Sat 0830-1900,40.8116465461111,-73.9544441869495,113988
2 HR Pas Mon-Sat 0800-1900,40.6195599450286,-74.0277901828981,312938
2 HR Pas Mon-Sat 0830-1900,40.7976740646798,-73.9391451384583,110214
2 HR Pas Mon-Sat 0900-1900,40.6372259380461,-74.0760433848319,509129
2 HR Pas Mon-Sat 0800-1900,40.761023862256,-73.802897262354,433164
3HR Com Mon-Fri 0700-1900 /2HR Pas Sat 0800-1900,40.7481997332477,-73.9820547480549,104408
2 HR Pas Mon-Sat 0900-1900,40.8581781297038,-73.8822669840543,217978
2 HR Pas Mon-Sat 0830-1900,40.7581538673695,-73.8575415174487,446459
2 HR Pas Mon-Sat 0900-1900,40.6517206070912,-73.9294216296637,339699
2 HR Pas Mon-Fri 1200-1600 /2 HR Pas Sat 0800-1900,40.6722213524454,-73.9502061535962,311074
2 HR Pas Mon-Sat 0800-1900,40.606942174475,-73.9633474022565,318258
2 HR Pas Mon-Sat 0900-1900,40.6878834726762,-73.833518223486,426664
2 HR Pas Mon-Sat 0900-1900,40.611740667771,-73.9840116443463,312972
2 HR Pas Mon-Sat 0900-1900,40.6155709036689,-74.1034112197342,512262
2 HR Pas Mon-Sat 0900-1900,40.599416014742,-73.9536569754522,307291
2 HR Pas Mon-Sat 0800-1900,40.6735466390672,-73.9825495802172,312099
2 HR Pas Mon-Sat 0700-1900,40.7498032380395,-73.9401194456801,426035
2 HR Pas Mon-Sat 0800-1900,40.7071987315544,-73.9545667160991,305522
1HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7644125247101,-73.9815427187301,102916
2 HR Pas Mon-Sat 0900-1900,40.7475229815035,-73.8633158557001,466545
3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,40.7273951643399,-73.9950121339551,105672
2HR Pas Mon-Sat 0900-1900,40.7814650323423,-73.9794279196547,111184
2 HR Pas Mon-Sat 0830-1900,40.699813703126,-73.9055691766125,457797
2 HR Pas Mon-Sat 0900-1900,40.7292027302047,-73.7801836511567,440917
2 HR Pas Mon-Sat 0800-1900,40.5789647397727,-73.9755350710599,309911
2 HR Pas Mon-Sat 0800-1900,40.8248261389713,-73.9514125686265,112471
2 HR Pas Mon-Sat 0700-2200,40.7613618643809,-73.8295158805852,453428
6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7636439664015,-73.9836177177794,104230
3HR Buses Mon-Fri 1000-1600 / Sat 0700-1900,40.7139205731284,-74.0121225996397,116052
3HR Com Mon-Fri 1000-1600,40.7074372591262,-74.0079067770587,100012
2 HR Pas Mon-Sat 0800-1900,40.8786320436132,-73.9051198172538,214674
3HR Com Mon-Sat 0900-1900,40.7663073915101,-73.9564041443318,106136
2 HR Pas Mon-Sat 0900-1900,40.7131093200399,-73.9579233328407,309572
2 HR Pas Mon-Sat 0830-1900,40.6136378193302,-73.980925292446,309942
2 HR Pas Mon-Sat 0900-1900,40.6850506646182,-73.8430183326078,456340
2 HR Pas Mon-Sat 0900-1900,40.8478347365377,-73.9344386790063,109465
2 HR Pas Mon-Sat 0900-1900,40.6058823623934,-73.9856299979898,307482
2HR Pas Mon-Sat 0900-2200,40.784864205704,-73.9771965050621,109786
2 HR Pas Mon-Sat 0900-1900,40.7394188202847,-73.9209337443439,420311
2 HR Pas Mon-Sat 0900-2000,40.8574163655183,-73.8489541189918,217042
2HR Pas Mon-Sat 0800-1900,40.721150827729,-73.983246948041,102029
2 HR Pas Mon-Sat 0900-1900,40.6063846330224,-74.0022937886379,308128
2 HR Pas Mon-Sat 0900-1900,40.7580208246696,-73.7870845190789,458694
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7525223345552,-73.9795878724267,104460
2 HR Pas Mon-Fri 0830-1900,40.7230897766372,-73.8200418241548,434460
2 HR Pas Mon-Sat 0900-1900,40.6201012903786,-73.9342892314893,332338
2 HR Pas Mon-Sat 0900-1900,40.7429307601708,-73.9196358762629,425104
2 HR Pas Mon-Sat 0900-1900,40.6226548997447,-74.0250952878455,313556
2 HR Pas Mon-Sat 0900-1900,40.6374560477974,-73.8965625515094,328926
2 HR Pas Mon-Sat 0830-1900,40.6170504343235,-74.0301145186469,315298
2 HR Pas Mon-Sat 0900-1900,40.684214890185,-73.8320999963652,422922
2 HR Pas Mon-Sat 0800-1900,40.7100017406424,-73.8490458231945,460696
2 HR Pas Mon-Sat 0800-1900,40.9074352112773,-73.9038304066246,206244
2 HR Pas Mon-Sat 0900-1900,40.8631942478462,-73.9019837561513,210661
2 HR Pas Mon-Sat 0800-1900,40.8415548830958,-73.8435981666186,204860
2 HR Pas Mon-Sat 0900-1900,40.6494097031598,-73.9302441467658,339743
3HR Com Mon-Sat 0700-1900,40.7722641430485,-73.9557120118639,109223
6HR Pas Mon-Fri 0800-2200,40.8060853311051,-73.9632435389598,110493
2 HR Pas Mon-Fri 0830-1200 /2 HR Pas Mon-Fri 1400-1900 /2 HR Pas Sat 0830-1900,40.6765646890607,-73.9499469679208,334666
